filename,width,height,class,xmin,ymin,xmax,ymax
lemon_0026.jpg,500,375,lemon,37,134,65,173
lemon_0026.jpg,500,375,lemon,111,132,147,175
lemon_0026.jpg,500,375,lemon,165,111,190,153
lemon_0026.jpg,500,375,lemon,194,107,225,145
lemon_0026.jpg,500,375,lemon,141,196,177,236
lemon_0026.jpg,500,375,lemon,109,198,144,231
lemon_0026.jpg,500,375,lemon,19,108,49,149
lemon_0026.jpg,500,375,lemon,72,260,107,293
lemon_0026.jpg,500,375,lemon,141,260,164,290
lemon_0026.jpg,500,375,lemon,118,293,149,323
lemon_0026.jpg,500,375,lemon,21,292,52,325
lemon_0026.jpg,500,375,lemon,36,328,65,362
lemon_0026.jpg,500,375,lemon,104,320,130,354
lemon_0026.jpg,500,375,lemon,165,319,203,356
lemon_0026.jpg,500,375,lemon,188,287,218,321
lemon_0026.jpg,500,375,lemon,217,286,259,332
lemon_0026.jpg,500,375,lemon,193,228,227,266
lemon_0026.jpg,500,375,lemon,227,166,260,199
lemon_0026.jpg,500,375,lemon,228,105,257,151
lemon_0026.jpg,500,375,lemon,180,82,208,113
lemon_0026.jpg,500,375,lemon,73,131,103,170
lemon_0026.jpg,500,375,lemon,52,160,91,200
lemon_0026.jpg,500,375,orange,302,141,345,182
lemon_0026.jpg,500,375,orange,284,173,331,222
lemon_0026.jpg,500,375,orange,271,216,316,267
lemon_0026.jpg,500,375,orange,274,123,311,172
lemon_0026.jpg,500,375,orange,407,115,452,155
lemon_0026.jpg,500,375,orange,452,113,497,154
lemon_0026.jpg,500,375,orange,353,221,401,267
lemon_0026.jpg,500,375,orange,331,260,381,310
lemon_0027.jpg,500,333,lemon,174,87,281,204
lemon_0027.jpg,500,333,lemon,203,21,329,99
lemon_0027.jpg,500,333,lemon,324,67,424,125
lemon_0027.jpg,500,333,lemon,278,102,360,181
lemon_0027.jpg,500,333,lemon,372,91,493,195
lemon_0027.jpg,500,333,lemon,283,166,436,297
lemon_0027.jpg,500,333,lemon,162,195,300,320
lemon_0027.jpg,500,333,lemon,59,194,176,309
lemon_0027.jpg,500,333,lemon,67,90,179,196
lemon_0028.jpg,500,375,lemon,182,130,342,276
lemon_0029.jpg,500,375,lemon,147,52,274,168
lemon_0029.jpg,500,375,lemon,28,113,132,238
lemon_0029.jpg,500,375,lemon,146,185,272,328
lemon_0029.jpg,500,375,lemon,326,113,444,238
lemon_0029.jpg,500,375,lemon,300,38,399,121
lemon_0029.jpg,500,375,lemon,222,168,341,257
lemon_0029.jpg,500,375,lemon,239,281,367,375
lemon_0029.jpg,500,375,lemon,343,237,482,354
lemon_0029.jpg,500,375,lemon,438,136,500,241
lemon_0029.jpg,500,375,lemon,398,8,500,117
lemon_0029.jpg,500,375,lemon,201,1,305,78
lemon_0029.jpg,500,375,lemon,41,5,167,119
lemon_0029.jpg,500,375,lemon,5,205,91,360
lemon_0029.jpg,500,375,lemon,98,265,208,374
lemon_0030.jpg,500,326,lemon,79,68,131,139
lemon_0030.jpg,500,326,lemon,131,29,189,88
lemon_0030.jpg,500,326,lemon,126,82,200,152
lemon_0030.jpg,500,326,lemon,96,154,178,214
lemon_0030.jpg,500,326,lemon,148,188,244,278
lemon_0030.jpg,500,326,lemon,188,125,271,174
lemon_0030.jpg,500,326,lemon,237,172,316,249
lemon_0031.jpg,449,500,lemon,275,28,449,288
lemon_0032.jpg,500,439,lemon,79,221,184,331
lemon_0032.jpg,500,439,lemon,123,141,225,237
lemon_0032.jpg,500,439,lemon,57,112,137,202
lemon_0033.jpg,500,334,lemon,191,87,302,185
lemon_0033.jpg,500,334,lemon,300,77,407,187
lemon_0033.jpg,500,334,banana,326,130,463,330
lemon_0033.jpg,500,334,banana,316,165,416,276
lemon_0033.jpg,500,334,banana,79,126,289,266
lemon_0033.jpg,500,334,banana,13,86,160,321
lemon_0033.jpg,500,334,orange,169,12,270,92
lemon_0034.jpg,300,400,lemon,72,3,260,168
lemon_0034.jpg,300,400,lemon,176,126,300,313
lemon_0034.jpg,300,400,lemon,6,128,153,254
lemon_0034.jpg,300,400,lemon,1,244,248,400
lemon_0035.jpg,400,400,lemon,8,144,320,400
lemon_0035.jpg,400,400,lemon,278,88,400,380
lemon_0035.jpg,400,400,lemon,113,3,376,154
lemon_0035.jpg,400,400,lemon,9,84,147,185
lemon_0036.jpg,400,500,lemon,78,101,308,393
lemon_0036.jpg,400,500,lemon,42,365,196,489
lemon_0037.jpg,500,375,lemon,143,48,229,125
lemon_0037.jpg,500,375,lemon,183,111,257,196
lemon_0037.jpg,500,375,lemon,307,172,397,260
lemon_0037.jpg,500,375,lemon,191,243,272,327
lemon_0038.jpg,500,375,lemon,293,36,483,337
lemon_0039.jpg,500,333,lemon,82,11,492,333
lemon_0040.jpg,500,372,lemon,26,31,476,346
lemon_0041.jpg,500,333,lemon,125,42,195,133
lemon_0041.jpg,500,333,lemon,168,62,251,154
lemon_0041.jpg,500,333,lemon,256,86,335,161
lemon_0041.jpg,500,333,lemon,162,150,267,243
lemon_0041.jpg,500,333,lemon,100,155,176,235
lemon_0041.jpg,500,333,lemon,240,189,314,266
lemon_0041.jpg,500,333,lemon,278,138,357,212
lemon_0041.jpg,500,333,lemon,144,131,191,170
lemon_0041.jpg,500,333,lemon,230,135,281,187
lemon_0041.jpg,500,333,lemon,167,215,215,263
lemon_0041.jpg,500,333,lemon,248,60,278,100
lemon_0042.jpg,500,375,lemon,5,42,156,152
lemon_0042.jpg,500,375,lemon,145,59,203,138
lemon_0042.jpg,500,375,lemon,187,4,272,92
lemon_0042.jpg,500,375,lemon,227,25,482,212
lemon_0042.jpg,500,375,lemon,10,143,292,349
lemon_0042.jpg,500,375,apple,259,222,449,375
lemon_0042.jpg,500,375,apple,417,101,500,312
lemon_0043.jpg,500,375,lemon,148,100,345,302
lemon_0044.jpg,500,375,lemon,165,97,368,285
lemon_0045.jpg,375,500,lemon,68,160,284,394
lemon_0046.jpg,500,375,lemon,244,180,353,275
lemon_0047.jpg,500,446,lemon,91,32,391,425
lemon_0048.jpg,500,375,lemon,99,153,180,243
lemon_0048.jpg,500,375,lemon,302,187,425,293
lemon_0049.jpg,500,375,lemon,197,128,358,289
lemon_0050.jpg,365,500,lemon,209,208,266,266
lemon_0050.jpg,365,500,lemon,254,252,317,310
lemon_0051.jpg,500,390,lemon,223,118,474,309
lemon_0052.jpg,500,332,lemon,219,111,426,258
lemon_0053.jpg,480,480,lemon,22,102,471,466
lemon_0054.jpg,500,420,lemon,112,29,483,366
lemon_0055.jpg,500,312,lemon,114,14,402,274
lemon_0056.jpg,500,403,lemon,46,28,463,329
lemon_0057.jpg,500,375,lemon,204,180,365,372
lemon_0057.jpg,500,375,lemon,318,96,464,259
lemon_0057.jpg,500,375,lemon,3,175,207,374
lemon_0057.jpg,500,375,lemon,146,77,298,205
lemon_0058.jpg,500,375,lemon,29,149,288,366
lemon_0059.jpg,468,500,lemon,216,296,385,431
lemon_0059.jpg,468,500,lemon,2,46,90,143
lemon_0060.jpg,333,500,lemon,3,121,232,271
lemon_0060.jpg,333,500,lemon,28,10,228,139
lemon_0060.jpg,333,500,lemon,242,43,333,124
lemon_0060.jpg,333,500,lemon,203,140,286,266
lemon_0061.jpg,500,375,lemon,53,6,494,295
lemon_0062.jpg,500,428,lemon,178,146,374,338
lemon_0063.jpg,500,333,lemon,139,223,227,291
lemon_0063.jpg,500,333,lemon,22,245,108,311
lemon_0063.jpg,500,333,lemon,38,214,119,276
lemon_0064.jpg,500,333,lemon,4,82,143,273
lemon_0065.jpg,500,375,lemon,81,240,233,362
lemon_0065.jpg,500,375,lemon,270,260,373,375
lemon_0066.jpg,500,375,lemon,434,39,500,126
lemon_0066.jpg,500,375,lemon,396,56,427,93
lemon_0066.jpg,500,375,lemon,400,21,460,65
lemon_0067.jpg,375,500,lemon,55,92,360,500
lemon_0068.jpg,500,375,lemon,207,9,372,168
lemon_0068.jpg,500,375,lemon,312,120,483,261
lemon_0068.jpg,500,375,lemon,192,209,327,358
lemon_0068.jpg,500,375,lemon,27,210,194,372
lemon_0068.jpg,500,375,lemon,58,42,211,188
lemon_0069.jpg,375,500,lemon,179,75,355,399
lemon_0069.jpg,375,500,lemon,25,41,216,272
lemon_0069.jpg,375,500,lemon,101,311,199,405
lemon_0070.jpg,500,375,lemon,205,190,255,239
lemon_0070.jpg,500,375,lemon,255,186,302,234
lemon_0070.jpg,500,375,lemon,308,189,371,235
lemon_0070.jpg,500,375,lemon,354,178,401,226
lemon_0070.jpg,500,375,lemon,389,174,425,212
lemon_0070.jpg,500,375,lemon,412,162,450,211
lemon_0070.jpg,500,375,lemon,354,164,383,190
lemon_0070.jpg,500,375,lemon,314,169,354,198
lemon_0070.jpg,500,375,lemon,271,173,309,199
lemon_0071.jpg,500,404,lemon,35,36,421,382
lemon_0072.jpg,500,335,lemon,74,35,140,93
lemon_0072.jpg,500,335,lemon,150,39,212,83
lemon_0072.jpg,500,335,lemon,124,80,214,144
lemon_0072.jpg,500,335,lemon,63,88,131,143
lemon_0072.jpg,500,335,lemon,22,140,95,221
lemon_0072.jpg,500,335,lemon,69,168,163,253
lemon_0072.jpg,500,335,lemon,144,153,217,225
lemon_0072.jpg,500,335,lemon,123,227,222,299
lemon_0072.jpg,500,335,lemon,53,246,127,312
lemon_0072.jpg,500,335,lemon,256,166,303,248
lemon_0072.jpg,500,335,lemon,298,150,377,253
lemon_0072.jpg,500,335,lemon,247,240,338,311
lemon_0072.jpg,500,335,lemon,359,225,437,313
lemon_0072.jpg,500,335,lemon,375,162,428,230
lemon_0072.jpg,500,335,lemon,314,90,386,153
lemon_0072.jpg,500,335,lemon,264,30,347,97
lemon_0072.jpg,500,335,lemon,240,88,310,159
lemon_0072.jpg,500,335,lemon,341,31,393,95
lemon_0072.jpg,500,335,lemon,428,68,491,128
lemon_0072.jpg,500,335,lemon,462,1,500,67
lemon_0072.jpg,500,335,lemon,425,17,469,75
lemon_0072.jpg,500,335,lemon,452,149,500,200
lemon_0072.jpg,500,335,lemon,449,196,500,288
lemon_0073.jpg,500,375,lemon,127,148,324,332
lemon_0073.jpg,500,375,lemon,294,260,444,375
lemon_0073.jpg,500,375,lemon,414,105,500,251
lemon_0073.jpg,500,375,lemon,112,38,259,143
lemon_0073.jpg,500,375,lemon,14,292,200,375
lemon_0073.jpg,500,375,lemon,320,210,406,266
lemon_0074.jpg,500,333,lemon,127,101,382,303
lemon_0075.jpg,500,373,lemon,256,209,412,318
lemon_0075.jpg,500,373,lemon,34,189,159,322
lemon_0075.jpg,500,373,lemon,51,121,140,195
lemon_0075.jpg,500,373,lemon,22,31,127,112
lemon_0075.jpg,500,373,lemon,145,16,252,97
lemon_0075.jpg,500,373,lemon,167,93,271,188
lemon_0075.jpg,500,373,lemon,296,20,418,128
lemon_0075.jpg,500,373,lemon,345,103,445,229
lemon_0075.jpg,500,373,lemon,230,185,327,268
lemon_0075.jpg,500,373,lemon,186,319,293,373
lemon_0076.jpg,375,500,lemon,155,157,212,217
lemon_0076.jpg,375,500,lemon,148,385,177,419
lemon_0076.jpg,375,500,lemon,118,428,144,455
lemon_0076.jpg,375,500,lemon,77,423,110,453
lemon_0076.jpg,375,500,lemon,172,453,197,484
lemon_0076.jpg,375,500,lemon,224,402,243,424
lemon_0076.jpg,375,500,lemon,247,425,270,462
lemon_0076.jpg,375,500,lemon,255,415,283,445
lemon_0077.jpg,500,375,lemon,44,15,371,324
lemon_0078.jpg,500,334,lemon,47,39,288,184
lemon_0078.jpg,500,334,lemon,192,114,357,258
lemon_0078.jpg,500,334,lemon,25,159,227,323
lemon_0078.jpg,500,334,lemon,215,3,428,106
lemon_0079.jpg,500,333,lemon,124,60,467,323
lemon_0080.jpg,500,375,lemon,184,128,395,302
lemon_0080.jpg,500,375,lemon,131,139,225,259
lemon_0080.jpg,500,375,lemon,377,113,500,294
lemon_0080.jpg,500,375,orange,275,45,425,167
lemon_0081.jpg,500,375,lemon,10,88,225,336
lemon_0081.jpg,500,375,lemon,239,33,347,117
lemon_0081.jpg,500,375,lemon,360,28,500,142
lemon_0082.jpg,500,380,lemon,84,225,154,292
lemon_0083.jpg,500,375,lemon,291,106,496,371
lemon_0083.jpg,500,375,banana,38,215,298,363
lemon_0083.jpg,500,375,banana,45,51,304,241
lemon_0084.jpg,500,375,banana,23,100,286,375
lemon_0084.jpg,500,375,lemon,269,177,500,364
lemon_0085.jpg,500,375,lemon,9,36,233,243
lemon_0085.jpg,500,375,banana,171,209,500,365
lemon_0085.jpg,500,375,banana,9,250,215,375
lemon_0086.jpg,500,334,lemon,263,91,380,195
lemon_0086.jpg,500,334,lemon,387,108,481,199
lemon_0086.jpg,500,334,lemon,290,188,397,303
lemon_0086.jpg,500,334,lemon,401,195,500,298
lemon_0086.jpg,500,334,lemon,178,196,322,298
lemon_0086.jpg,500,334,lemon,72,195,197,289
lemon_0086.jpg,500,334,lemon,99,118,182,196
lemon_0086.jpg,500,334,lemon,123,47,223,128
lemon_0086.jpg,500,334,lemon,175,104,275,201
lemon_0086.jpg,500,334,lemon,16,109,97,196
lemon_0086.jpg,500,334,lemon,15,24,88,113
lemon_0086.jpg,500,334,lemon,13,196,79,290
lemon_0086.jpg,500,334,lemon,203,17,268,114
lemon_0086.jpg,500,334,lemon,278,27,361,116
lemon_0086.jpg,500,334,lemon,366,24,469,115
lemon_0087.jpg,500,413,lemon,235,40,352,154
lemon_0087.jpg,500,413,apple,193,149,393,336
lemon_0088.jpg,500,415,lemon,58,49,493,406
lemon_0089.jpg,500,334,lemon,267,102,489,308
lemon_0089.jpg,500,334,lemon,42,30,260,281
lemon_0090.jpg,500,333,lemon,43,69,435,333
lemon_0091.jpg,500,375,lemon,104,127,389,346
lemon_0092.jpg,500,375,lemon,129,12,245,117
lemon_0092.jpg,500,375,lemon,235,45,409,166
lemon_0092.jpg,500,375,lemon,147,167,424,356
lemon_0092.jpg,500,375,lemon,25,85,178,205
lemon_0092.jpg,500,375,lemon,15,212,142,367
lemon_0092.jpg,500,375,lemon,384,148,494,329
lemon_0093.jpg,500,333,lemon,205,184,286,242
lemon_0093.jpg,500,333,lemon,246,131,314,177
lemon_0093.jpg,500,333,lemon,171,63,253,111
lemon_0093.jpg,500,333,lemon,136,126,211,210
lemon_0093.jpg,500,333,lemon,83,208,171,278
lemon_0093.jpg,500,333,lemon,297,212,358,256
lemon_0093.jpg,500,333,lemon,370,207,440,292
lemon_0093.jpg,500,333,lemon,187,249,301,324
lemon_0093.jpg,500,333,lemon,6,232,90,323
lemon_0094.jpg,500,333,lemon,159,118,277,198
lemon_0094.jpg,500,333,lemon,264,80,350,159
lemon_0094.jpg,500,333,lemon,210,50,299,123
lemon_0094.jpg,500,333,lemon,152,180,269,283
lemon_0094.jpg,500,333,lemon,80,189,182,262
lemon_0094.jpg,500,333,lemon,7,213,115,313
lemon_0094.jpg,500,333,lemon,299,190,409,292
lemon_0094.jpg,500,333,lemon,348,89,431,171
lemon_0094.jpg,500,333,lemon,430,201,499,307
lemon_0095.jpg,500,375,lemon,72,55,479,359
lemon_0096.jpg,500,375,lemon,33,142,184,290
lemon_0097.jpg,500,332,lemon,273,133,471,296
lemon_0097.jpg,500,332,apple,39,72,255,296
lemon_0098.jpg,500,332,apple,58,92,253,297
lemon_0098.jpg,500,332,lemon,297,138,449,285
lemon_0099.jpg,500,333,lemon,259,98,395,198
lemon_0099.jpg,500,333,lemon,383,102,495,223
lemon_0099.jpg,500,333,lemon,272,174,428,296
lemon_0099.jpg,500,333,lemon,32,125,168,247
lemon_0099.jpg,500,333,lemon,161,232,294,332
lemon_0099.jpg,500,333,lemon,270,180,437,293
lemon_0100.jpg,500,375,lemon,23,6,494,348
lemon_0101.jpg,500,375,lemon,78,138,277,356
lemon_0101.jpg,500,375,lemon,251,66,475,257
lemon_0102.jpg,500,375,lemon,81,26,397,375
lemon_0103.jpg,500,372,lemon,455,246,497,372
lemon_0104.jpg,500,375,lemon,224,39,332,178
lemon_0104.jpg,500,375,lemon,361,73,471,196
lemon_0104.jpg,500,375,lemon,394,193,500,316
lemon_0104.jpg,500,375,lemon,215,168,375,278
lemon_0104.jpg,500,375,lemon,130,99,219,252
lemon_0104.jpg,500,375,lemon,124,239,255,345
lemon_0104.jpg,500,375,lemon,260,276,389,375
lemon_0105.jpg,500,357,lemon,32,8,483,328
lemon_0106.jpg,500,357,lemon,122,39,404,244
lemon_0107.jpg,500,195,lemon,323,120,375,161
lemon_0107.jpg,500,195,lemon,289,124,329,170
lemon_0107.jpg,500,195,lemon,276,106,314,139
lemon_0107.jpg,500,195,lemon,293,43,324,72
lemon_0107.jpg,500,195,lemon,328,80,367,116
lemon_0107.jpg,500,195,lemon,331,51,366,96
lemon_0107.jpg,500,195,lemon,340,163,381,194
lemon_0108.jpg,500,375,lemon,159,163,294,356
lemon_0108.jpg,500,375,pear,329,165,500,264
lemon_0108.jpg,500,375,pear,31,187,166,319
lemon_0108.jpg,500,375,lemon,56,125,157,198
lemon_0109.jpg,500,375,lemon,165,93,489,364
lemon_0110.jpg,500,375,lemon,173,138,310,280
lemon_0110.jpg,500,375,lemon,297,43,459,174
lemon_0110.jpg,500,375,lemon,246,240,395,335
lemon_0110.jpg,500,375,lemon,22,134,147,234
lemon_0111.jpg,378,500,lemon,84,128,329,401
lemon_0112.jpg,500,333,lemon,84,34,445,294
lemon_0113.jpg,334,500,lemon,189,77,295,189
lemon_0113.jpg,334,500,lemon,107,139,191,259
lemon_0113.jpg,334,500,lemon,206,239,273,331
lemon_0113.jpg,334,500,lemon,228,341,294,415
lemon_0113.jpg,334,500,lemon,84,363,146,416
lemon_0114.jpg,454,340,lemon,236,31,445,288
lemon_0114.jpg,454,340,lemon,141,26,239,112
lemon_0115.jpg,500,333,lemon,203,52,370,235
lemon_0115.jpg,500,333,lemon,11,67,203,236
lemon_0115.jpg,500,333,lemon,81,222,289,333
lemon_0115.jpg,500,333,lemon,317,209,495,333
lemon_0115.jpg,500,333,lemon,403,32,500,206
lemon_0116.jpg,500,333,lemon,214,135,282,205
lemon_0117.jpg,500,375,lemon,136,142,213,197
lemon_0117.jpg,500,375,lemon,111,120,158,159
lemon_0117.jpg,500,375,lemon,53,137,108,212
lemon_0117.jpg,500,375,lemon,192,127,267,191
lemon_0117.jpg,500,375,lemon,262,189,265,191
lemon_0118.jpg,500,375,lemon,27,104,259,339
lemon_0119.jpg,500,409,lemon,124,25,222,93
lemon_0120.jpg,500,375,lemon,86,18,369,265
lemon_0121.jpg,500,316,lemon,379,100,473,185
lemon_0121.jpg,500,316,apple,351,161,458,241
lemon_0121.jpg,500,316,apple,108,204,227,295
lemon_0121.jpg,500,316,orange,92,68,219,200
lemon_0121.jpg,500,316,pear,1,48,106,194
lemon_0122.jpg,333,500,lemon,19,237,263,492
lemon_0123.jpg,500,375,lemon,100,148,212,223
lemon_0123.jpg,500,375,lemon,178,130,264,184
lemon_0123.jpg,500,375,lemon,212,186,253,206
lemon_0123.jpg,500,375,banana,12,185,342,310
lemon_0123.jpg,500,375,banana,161,159,453,367
lemon_0124.jpg,500,354,lemon,214,11,421,178
lemon_0124.jpg,500,354,lemon,143,153,325,341
lemon_0124.jpg,500,354,lemon,326,141,486,323
lemon_0124.jpg,500,354,lemon,37,126,151,290
lemon_0124.jpg,500,354,lemon,139,82,236,169
lemon_0126.jpg,500,375,lemon,72,51,319,294
lemon_0128.jpg,500,375,lemon,236,41,429,229
lemon_0128.jpg,500,375,lemon,373,201,500,368
lemon_0128.jpg,500,375,lemon,181,270,423,375
lemon_0128.jpg,500,375,lemon,9,109,165,308
lemon_0128.jpg,500,375,lemon,32,4,223,148
lemon_0128.jpg,500,375,lemon,115,102,254,275
lemon_0128.jpg,500,375,lemon,54,255,206,375
lemon_0128.jpg,500,375,lemon,195,200,378,318
lemon_0129.jpg,500,341,lemon,120,4,500,331
lemon_0130.jpg,500,370,lemon,207,41,344,138
lemon_0130.jpg,500,370,lemon,307,2,415,125
lemon_0130.jpg,500,370,lemon,184,19,271,111
lemon_0130.jpg,500,370,lemon,336,141,490,268
lemon_0131.jpg,500,375,lemon,5,2,155,226
lemon_0131.jpg,500,375,orange,27,158,204,340
lemon_0131.jpg,500,375,banana,150,9,500,367
lemon_0133.jpg,500,375,lemon,170,77,495,372
lemon_0134.jpg,468,500,lemon,83,332,389,500
lemon_0135.jpg,500,333,lemon,52,50,478,333
lemon_0136.jpg,500,375,lemon,16,9,457,374
lemon_0137.jpg,360,270,lemon,78,79,308,247
lemon_0140.jpg,500,375,lemon,284,217,330,255
lemon_0140.jpg,500,375,lemon,325,222,367,263
lemon_0140.jpg,500,375,lemon,319,257,355,301
lemon_0140.jpg,500,375,lemon,277,249,322,292
lemon_0140.jpg,500,375,lemon,293,178,329,218
lemon_0140.jpg,500,375,lemon,331,185,369,227
lemon_0140.jpg,500,375,lemon,368,197,402,231
lemon_0140.jpg,500,375,lemon,256,229,286,263
lemon_0140.jpg,500,375,pear,108,233,155,282
lemon_0140.jpg,500,375,pear,99,272,141,322
lemon_0140.jpg,500,375,pear,53,285,95,328
lemon_0140.jpg,500,375,pear,77,313,124,363
lemon_0140.jpg,500,375,pear,124,308,169,358
lemon_0140.jpg,500,375,pear,146,262,189,310
lemon_0140.jpg,500,375,pear,41,203,88,260
lemon_0140.jpg,500,375,pear,25,255,69,292
lemon_0140.jpg,500,375,pear,11,288,58,338
lemon_0140.jpg,500,375,pear,198,326,238,372
lemon_0141.jpg,500,375,lemon,202,12,291,76
lemon_0141.jpg,500,375,lemon,323,46,392,130
lemon_0141.jpg,500,375,lemon,304,124,396,236
lemon_0141.jpg,500,375,lemon,227,84,325,176
lemon_0141.jpg,500,375,lemon,171,83,238,157
lemon_0141.jpg,500,375,lemon,154,44,221,104
lemon_0141.jpg,500,375,lemon,99,90,168,178
lemon_0141.jpg,500,375,lemon,137,168,202,262
lemon_0141.jpg,500,375,lemon,174,178,269,261
lemon_0141.jpg,500,375,lemon,259,200,326,258
lemon_0141.jpg,500,375,lemon,264,183,299,204
lemon_0141.jpg,500,375,lemon,385,143,430,192
lemon_0141.jpg,500,375,lemon,293,50,327,74
lemon_0141.jpg,500,375,lemon,218,77,251,104
lemon_0141.jpg,500,375,lemon,317,112,338,137
lemon_0142.jpg,500,337,lemon,125,101,253,273
lemon_0143.jpg,500,281,lemon,114,8,451,234
lemon_0144.jpg,500,375,lemon,19,124,205,367
lemon_0144.jpg,500,375,lemon,220,135,405,326
lemon_0145.jpg,500,333,lemon,360,244,413,314
lemon_0145.jpg,500,333,lemon,230,218,279,267
lemon_0145.jpg,500,333,lemon,259,225,311,290
lemon_0145.jpg,500,333,lemon,382,146,438,188
lemon_0145.jpg,500,333,lemon,387,189,442,222
lemon_0146.jpg,375,500,lemon,36,74,117,129
lemon_0146.jpg,375,500,lemon,147,99,210,157
lemon_0146.jpg,375,500,lemon,105,169,174,239
lemon_0146.jpg,375,500,lemon,193,151,246,223
lemon_0146.jpg,375,500,lemon,259,96,331,203
lemon_0146.jpg,375,500,lemon,235,223,295,295
lemon_0146.jpg,375,500,lemon,103,268,202,354
lemon_0146.jpg,375,500,lemon,40,233,111,335
lemon_0146.jpg,375,500,lemon,3,314,77,415
lemon_0146.jpg,375,500,lemon,104,333,222,427
lemon_0146.jpg,375,500,lemon,65,376,164,460
lemon_0146.jpg,375,500,lemon,277,283,361,366
lemon_0146.jpg,375,500,lemon,207,268,269,342
lemon_0146.jpg,375,500,lemon,308,241,364,306
lemon_0147.jpg,500,333,lemon,65,72,174,184
lemon_0147.jpg,500,333,lemon,30,5,107,63
lemon_0147.jpg,500,333,lemon,165,44,268,139
lemon_0147.jpg,500,333,lemon,156,226,234,329
lemon_0148.jpg,500,375,lemon,457,75,475,103
lemon_0148.jpg,500,375,lemon,472,46,497,82
lemon_0148.jpg,500,375,lemon,464,115,493,150
lemon_0148.jpg,500,375,lemon,447,142,472,168
lemon_0148.jpg,500,375,lemon,435,166,458,195
lemon_0148.jpg,500,375,lemon,471,166,499,195
lemon_0149.jpg,500,333,lemon,285,101,373,175
lemon_0149.jpg,500,333,lemon,260,11,332,68
lemon_0149.jpg,500,333,lemon,387,140,473,212
lemon_0149.jpg,500,333,lemon,386,207,466,278
lemon_0149.jpg,500,333,lemon,284,179,383,259
lemon_0149.jpg,500,333,lemon,362,282,442,333
lemon_0149.jpg,500,333,lemon,268,270,377,333
lemon_0149.jpg,500,333,lemon,207,273,288,333
lemon_0149.jpg,500,333,lemon,384,73,450,151
lemon_0150.jpg,500,333,lemon,100,2,240,159
lemon_0150.jpg,500,333,lemon,39,121,169,312
lemon_0150.jpg,500,333,lemon,248,198,445,333
lemon_0150.jpg,500,333,lemon,236,7,342,140
lemon_0150.jpg,500,333,lemon,421,5,497,128
lemon_0151.jpg,500,281,lemon,139,91,213,183
lemon_0151.jpg,500,281,lemon,208,109,299,185
lemon_0151.jpg,500,281,lemon,266,70,338,126
lemon_0151.jpg,500,281,lemon,313,19,408,89
lemon_0151.jpg,500,281,lemon,398,31,479,87
lemon_0151.jpg,500,281,lemon,366,123,442,209
lemon_0151.jpg,500,281,lemon,259,175,341,253
lemon_0151.jpg,500,281,lemon,111,173,208,247
lemon_0151.jpg,500,281,lemon,38,133,138,217
lemon_0151.jpg,500,281,lemon,74,45,138,114
lemon_0152.jpg,500,500,lemon,144,70,327,334
lemon_0152.jpg,500,500,lemon,20,249,195,467
lemon_0152.jpg,500,500,lemon,203,294,365,499
lemon_0153.jpg,500,499,lemon,88,96,217,182
lemon_0153.jpg,500,499,lemon,73,168,233,301
lemon_0153.jpg,500,499,lemon,263,216,404,325
lemon_0153.jpg,500,499,lemon,240,297,389,416
lemon_0153.jpg,500,499,lemon,109,354,253,476
lemon_0153.jpg,500,499,lemon,22,258,178,400
lemon_0154.jpg,500,362,lemon,152,91,499,360
lemon_0155.jpg,500,333,lemon,49,15,106,73
lemon_0156.jpg,375,500,lemon,76,70,350,315
lemon_0157.jpg,375,500,lemon,32,204,278,399
lemon_0157.jpg,375,500,lemon,132,90,262,196
lemon_0157.jpg,375,500,lemon,217,185,375,384
lemon_0157.jpg,375,500,lemon,37,383,218,500
lemon_0157.jpg,375,500,lemon,4,42,59,156
lemon_0157.jpg,375,500,lemon,249,100,374,206
lemon_0157.jpg,375,500,lemon,298,13,375,121
lemon_0158.jpg,500,370,lemon,108,112,361,307
lemon_0159.jpg,500,379,lemon,301,135,500,338
lemon_0160.jpg,500,333,lemon,281,56,482,263
lemon_0160.jpg,500,333,orange,15,41,284,273
orange_0001.jpg,500,375,lemon,11,289,174,375
orange_0001.jpg,500,375,lemon,38,172,164,293
orange_0001.jpg,500,375,orange,188,19,500,356
orange_0002.jpg,500,375,orange,36,12,350,333
orange_0003.jpg,500,375,orange,127,181,215,244
orange_0003.jpg,500,375,orange,212,130,268,203
orange_0003.jpg,500,375,orange,284,166,352,225
orange_0003.jpg,500,375,orange,287,106,348,168
orange_0003.jpg,500,375,orange,267,26,319,92
orange_0003.jpg,500,375,orange,353,107,420,172
orange_0003.jpg,500,375,orange,354,211,429,300
orange_0003.jpg,500,375,orange,275,263,366,350
orange_0003.jpg,500,375,orange,187,258,286,333
orange_0004.jpg,500,374,orange,28,16,408,374
orange_0005.jpg,500,375,orange,233,75,369,191
orange_0005.jpg,500,375,orange,155,165,292,318
orange_0005.jpg,500,375,orange,86,16,191,126
orange_0005.jpg,500,375,orange,364,90,472,219
orange_0005.jpg,500,375,orange,296,172,405,290
orange_0005.jpg,500,375,orange,70,114,155,219
orange_0006.jpg,375,500,orange,117,71,351,244
orange_0006.jpg,375,500,orange,24,196,293,456
orange_0007.jpg,500,302,orange,16,14,180,247
orange_0007.jpg,500,302,orange,162,141,364,302
orange_0007.jpg,500,302,orange,249,8,460,158
